SDate,PFIZER_High,PFIZER_Low,PFIZER_Open,PFIZER_Close,PFIZER_Volume,PFIZER_Adj Close,PFIZER_VARIATION,ASTRAZENECA_High,ASTRAZENECA_Low,ASTRAZENECA_Open,ASTRAZENECA_Close, ASTRAZENECA_Volume ,ASTRAZENECA_Adj Close,ASTRAZENECA_VARIATION,BIONTECH_High,BIONTECH_Low,BIONTECH_Open,BIONTECH_Close,BIONTECH_Volume,BIONTECH_Adj Close,BIONTECH_VARIATION,MODERNA_High,MODERNA_Low,MODERNA_Open,MODERNA_Close,MODERNA_Volume,MODERNA_Adj Close,MODERNA_VARIATION,NOVAVAX_High,NOVAVAX_Low,NOVAVAX_Open,NOVAVAX_Close,NOVAVAX_Volume,NOVAVAX_Adj Close,NOVAVAX_VARIATION
28/09/2020,34.70588303,34.30739975,34.30739975,34.52561569,15044269,34.17416382,0.218215942,55.34000015,54.59999847,55.06999969,54.75," 2,741,400.00 ",54.75,-0.319999695,67.80000305,65.72000122,66.98999786,66.5,1750000,66.5,-0.489997864,71.5,69.09999847,69.58999634,70.55000305,7337400,70.55000305,0.960006714,117.8799973,106.4000015,116.9000015,111.1800003,6169800,111.1800003,-5.720001221
29/09/2020,34.6679306,34.18405914,34.56356812,34.3168869,13512491,33.96755981,-0.246681213,55.20000076,54.70999908,54.70999908,55.11000061," 4,177,500.00 ",55.11000061,0.400001526,67.10900116,65.76000214,66.59999847,66.86000061,847600,66.86000061,0.260002136,71.33999634,69.58499908,70.45999908,70.51999664,6027600,70.51999664,0.059997559,109.7399979,105.0999985,107.7900009,107.9499969,3212000,107.9499969,0.159996033
30/09/2020,35.06641388,34.39278793,34.41176605,34.81973267,22629275,34.46528625,0.407966614,55.45000076,54.61000061,55.02000046,54.79999924," 3,001,400.00 ",54.79999924,-0.220001221,69.47000122,67.09799957,67.40000153,69.23000336,1746800,69.23000336,1.830001831,75.38999939,70.16000366,72.51000214,70.75,15690700,70.75,-1.760002136,116.25,107,107,108.3499985,4848700,108.3499985,1.349998474
01/10/2020,35.18975449,34.30739975,35.0189743,34.50664139,22520396,34.15538406,-0.512332916,55.31000137,54.22000122,55.20000076,54.29999924," 4,728,200.00 ",54.29999924,-0.900001526,72.87000275,69.30999756,70,72.70999908,2371700,72.70999908,2.709999084,70.19999695,68.16000366,69.56999969,70.02999878,6839000,70.02999878,0.459999084,109.4499969,103.0999985,109.2200012,104.9000015,3704500,104.9000015,-4.319999695
02/10/2020,34.78178406,34.18405914,34.21252441,34.51612854,21461759,34.16477203,0.303604126,54.75999832,54.13000107,54.41999817,54.22000122," 5,699,100.00 ",54.22000122,-0.199996948,75,71.16000366,71.84999847,73.69999695,2327800,73.69999695,1.849998474,72.76999664,67.25,67.90000153,68.80999756,8004900,68.80999756,0.909996033,107.9899979,100.2200012,101.6999969,103.5999985,2731800,103.5999985,1.900001526
05/10/2020,34.99051285,34.47817612,34.65844345,34.86717224,19400029,34.51224136,0.20872879,54.84999847,54.18000031,54.45999908,54.49000168," 6,704,300.00 ",54.49000168,0.030002594,81.55999756,75.65000153,75.69999695,80.69999695,3750600,80.69999695,5,72.01999664,69.05000305,69.63999939,71.94999695,6518100,71.94999695,2.309997559,110.7099991,104.0999985,105.1299973,110.1699982,3210200,110.1699982,5.040000916
06/10/2020,35.13282776,34.24098587,35.10436249,34.3168869,25233392,33.96755981,-0.787475586,54.52999878,53.68000031,54.15000153,53.70999908," 3,695,000.00 ",53.70999908,-0.440002441,88.30000305,83.51999664,86.83999634,85.58999634,5702100,85.58999634,-1.25,73.91999817,70.30999756,72,71.04000092,7285500,71.04000092,-0.959999084,113.0800018,106.2200012,109.1999969,107.4100037,2492000,107.4100037,-1.789993286
07/10/2020,34.71537018,34.18405914,34.4022789,34.60151672,22160034,34.24929047,0.199237823,53.93000031,53.33000183,53.81000137,53.52999878," 3,518,700.00 ",53.52999878,-0.280002594,86.44000244,80.69999695,83.31999969,86.23000336,2354700,86.23000336,2.910003662,73.23999786,70.95899963,71.23000336,72.37000275,4190600,72.37000275,1.13999939,110.4000015,107.4499969,108.3000031,110,1862600,110,1.699996948
08/10/2020,35.27514267,34.63946915,34.72485733,35,17857395,34.64371872,0.27514267,54.29000092,53.58000183,53.68000031,54.09000015," 2,351,300.00 ",54.09000015,0.409999847,89.43000031,85.59999847,85.83000183,87.94999695,1826000,87.94999695,2.119995117,73.76000214,72.01000214,73.5,72.93000031,4023800,72.93000031,-0.569999695,114.3499985,109.1999969,110.9499969,111.0199966,2352600,111.0199966,0.069999695
09/10/2020,35.21821594,34.71537018,34.94307327,34.90512466,23667465,34.5498085,-0.037948608,54.84999847,54.31999969,54.38999939,54.72000122," 2,092,000.00 ",54.72000122,0.330001831,90,87.5,88.98000336,89.04000092,1462500,89.04000092,0.059997559,73.66999817,72.38999939,73.41999817,73,4774000,73,-0.419998169,115.5999985,111.0800018,112.3000031,111.2200012,2421500,111.2200012,-1.080001831
12/10/2020,35.27514267,34.60151672,34.81973267,34.93358612,19413837,34.57798004,0.113853455,55.45000076,54.97000122,55.18999863,55.27000046," 2,783,500.00 ",55.27000046,0.080001831,91.90000153,87.59999847,91,88.73999786,2573100,88.73999786,-2.260002136,75.85099792,72.91999817,73.61000061,75.30999756,7590800,75.30999756,1.699996948,112.6999969,109.3499985,111.25,110.2200012,1788200,110.2200012,-1.029998779
13/10/2020,35.22770309,34.7533226,34.79127121,35.00948715,21543233,34.6531105,0.218215942,55.15000153,54.45000076,54.77000046,54.47999954," 2,949,800.00 ",54.47999954,-0.290000916,94.01599884,89.55999756,90.08000183,93,2527500,93,2.919998169,81.37000275,75.51999664,75.93000031,78.29000092,13669200,78.29000092,2.36000061,120.6500015,110.9499969,111.4100037,117.2799988,4425900,117.2799988,5.869995117
14/10/2020,35.38899231,34.69639587,35.11385345,34.97153854,22124619,34.61554718,-0.142314911,54.06000137,52.93999863,54,53.18999863," 4,657,400.00 ",53.18999863,-0.810001373,95.44000244,85.05000305,95.41899872,86.86000061,4180000,86.86000061,-8.558998108,80.01000214,76.32499695,80.01000214,76.55999756,6634600,76.55999756,-3.450004578,121.9199982,111.7600021,119.2300034,111.7600021,2447700,111.7600021,-7.470001221
15/10/2020,34.85768509,34.54459381,34.7533226,34.67741776,16089205,34.32442093,-0.075904846,52.77000046,52.24000168,52.45000076,52.54999924," 3,038,700.00 ",52.54999924,0.099998474,90.41899872,85.5,85.65000153,90.37999725,2029700,90.37999725,4.729995728,76.48999786,73.70999908,75.48000336,75.58000183,5009100,75.58000183,0.099998474,112.9499969,106.5400009,110.2699966,111.4199982,2297400,111.4199982,1.150001526
16/10/2020,36.16698456,35.12334061,35.17077637,36.00569153,42993503,35.6391716,0.834915161,53.5,52.83000183,53,53.02999878," 2,665,500.00 ",53.02999878,0.029998779,94.15000153,91.55000305,93.59999847,94.08999634,2792500,94.08999634,0.489997864,76.93000031,73.66500092,76.05999756,73.94000244,4693600,73.94000244,-2.119995117,112.5,106.0100021,111.6800003,107.0400009,2118300,107.0400009,-4.63999939
19/10/2020,36.85958481,35.71157455,36.45161438,35.86337662,31931352,35.49830627,-0.588237762,53.33000183,52.29999924,53.22999954,52.43999863," 3,143,700.00 ",52.43999863,-0.790000916,97.29000092,92.23999786,96.23000336,93.91999817,2800200,93.91999817,-2.310005188,74.08999634,70.5,73.97000122,70.95999908,6931300,70.95999908,-3.010002136,108.1999969,100.3700027,107.8000031,102.0500031,2708300,102.0500031,-5.75
20/10/2020,35.94876862,35.43643188,35.9297905,35.56925964,22384852,35.20718384,-0.360530853,52.81999969,52.15000153,52.68000031,52.18999863," 4,919,100.00 ",52.18999863,-0.490001678,96.11699677,91.61100006,93.91999817,94.34999847,1872100,94.34999847,0.430000305,73.09999847,70.65000153,72.06999969,71.30999756,5441300,71.30999756,-0.760002136,103.5,95.80000305,102.6999969,98.36000061,4039200,98.36000061,-4.339996338
21/10/2020,35.53130722,35.16128922,35.43643188,35.18026733,18984859,34.82215118,-0.256164551,52.47999954,50.47000122,52.13999939,51.56999969," 8,219,800.00 ",51.56999969,-0.569999695,92.94000244,85.66999817,92.75,87.72000122,3384600,87.72000122,-5.029998779,71.57800293,68.05999756,71.56999969,68.37000275,4614800,68.37000275,-3.199996948,98.05000305,90,97.02999878,91.16000366,3398700,91.16000366,-5.869995117
22/10/2020,35.64516068,35.13282776,35.18026733,35.51233292,19243616,35.15083694,0.332065582,52.22999954,51.63000107,52.00999832,51.95999908," 3,751,000.00 ",51.95999908,-0.049999237,90.12000275,85.41699982,88.98999786,86.36000061,2205900,86.36000061,-2.629997253,72.52999878,68.40000153,68.5039978,70.83999634,5212100,70.83999634,2.335998535,95.5,88.80999756,90.59999847,93.58999634,2571800,93.58999634,2.989997864
23/10/2020,36.31878662,35.72106171,35.98671722,36.22390747,30557884,35.85516739,0.237190247,52.68999863,51.77999878,52.16999817,52," 5,576,900.00 ",52,-0.169998169,89.98999786,87.05999756,89.60500336,88.69000244,2079700,88.69000244,-0.915000916,72.40000153,68.80000305,72.30000305,70.52999878,3735100,70.52999878,-1.770004272,93.19999695,86.44999695,92.83999634,93.12999725,3107000,93.12999725,0.290000916
26/10/2020,36.07210541,35.55977249,35.9297905,35.97723007,33783124,35.61100006,0.047439575,53.36000061,52.54000092,52.86999893,53.06999969," 6,022,000.00 ",53.06999969,0.200000763,89.83999634,80.34999847,88.22000122,82.93000031,2879900,82.93000031,-5.290000916,71.31999969,68.69999695,70.36000061,70.23999786,3872800,70.23999786,-0.120002747,94.23000336,86.52999878,91.02999878,87.37999725,2767700,87.37999725,-3.650001526
27/10/2020,36.16698456,34.9810257,35.14231491,35.51233292,36851529,35.15083694,0.370018005,53.49000168,52.38000107,53.31000137,52.47999954," 3,702,300.00 ",52.47999954,-0.830001831,84.05500031,80.51000214,83,83.94999695,2222100,83.94999695,0.949996948,71.34999847,68.80999756,70.44999695,70.66999817,3812900,70.66999817,0.220001221,93.69999695,87.08000183,87.44000244,89.58999634,2900800,89.58999634,2.149993896
28/10/2020,35.22770309,33.51043701,34.91461182,33.63377762,33857537,33.29140472,-1.280834198,51.95000076,50.90999985,51.88999939,50.97999954," 5,263,200.00 ",50.97999954,-0.909999847,80.73999786,75.34500122,79.88999939,77.54000092,2566100,77.54000092,-2.349998474,69.47000122,65.48999786,68.94999695,65.73999786,6044000,65.73999786,-3.209999084,88,81.06999969,87.52999878,81.33000183,3414800,81.33000183,-6.199996948
29/10/2020,33.81404114,32.82732391,33.66223907,33.47248459,27545341,33.13175201,-0.189754486,51.45000076,50.40999985,51.04000092,51.06999969," 3,534,000.00 ",51.06999969,0.029998779,85.76999664,79.22000122,81.48999786,84.80999756,2512000,84.80999756,3.319999695,74.53900146,66.23000336,68.34999847,71.27999878,13776400,71.27999878,2.930000305,89.30000305,80.5,82.94000244,87.62999725,2815900,87.62999725,4.689994812
30/10/2020,33.70967865,33.05502701,33.43453598,33.66223907,25631067,33.31957626,0.227703094,51.20000076,49.79000092,50.91999817,50.15999985," 4,761,600.00 ",50.15999985,-0.759998322,88.5,83.05000305,87.01000214,85.36000061,2253000,85.36000061,-1.650001526,71.48999786,66.84999847,70.80000305,67.47000122,7070500,67.47000122,-3.330001831,86.98999786,78.5,86.23000336,80.70999908,3007300,80.70999908,-5.520004272
02/11/2020,34.39278793,33.7191658,34.08918381,34.37381363,21430666,34.02390671,0.284629822,50.72000122,50.15000153,50.47000122,50.61999893," 5,368,800.00 ",50.61999893,0.149997711,88,83.18000031,87.90399933,87.09999847,2139900,87.09999847,-0.804000854,68.59999847,66.55000305,68.01999664,67.11000061,4650300,67.11000061,-0.909996033,85.58999634,80.76000214,82.26999664,82.40000153,1855200,82.40000153,0.130004883
03/11/2020,34.74383163,34.23149872,34.56356812,34.33586121,21636617,33.98633957,-0.227706909,52.06999969,51.29000092,51.45999908,51.70000076," 4,156,800.00 ",51.70000076,0.240001678,88.19999695,84.84999847,84.91000366,87.22000122,1082600,87.22000122,2.309997559,69.25,66.58999634,66.75,69.08000183,4366900,69.08000183,2.330001831,84.48000336,80.68000031,82.25,83.63999939,1818000,83.63999939,1.38999939
04/11/2020,36.16698456,35.06641388,35.16128922,35.41745758,40870536,35.05692673,0.256168365,55.36999893,53.90999985,53.95000076,55.04000092," 7,385,800.00 ",55.04000092,1.090000153,91.1289978,86.51000214,86.51000214,90.69000244,1701500,90.69000244,4.180000305,71.55000305,68.91899872,68.97000122,69.80999756,5442100,69.80999756,0.839996338,88.66999817,84.09999847,84.09999847,87.26999664,2272300,87.26999664,3.169998169
05/11/2020,35.38899231,34.52561569,35.34155655,34.52561569,33926995,34.52561569,-0.815940857,56.38000107,55.11000061,56.06000137,55.15999985," 6,660,900.00 ",55.15999985,-0.900001526,92.83999634,89.66999817,91.33000183,92,1459800,92,0.669998169,71.58999634,70.16000366,71.08999634,71.48000336,4449900,71.48000336,0.390007019,93.38999939,87.69999695,89.19999695,93.11000061,2233100,93.11000061,3.910003662
06/11/2020,34.83871078,34.24098587,34.52561569,34.53510284,23870676,34.53510284,0.009487152,55.95999908,55.43999863,55.68999863,55.52000046," 3,686,300.00 ",55.52000046,-0.169998169,92.19999695,90.33000183,92,92,861300,92,0,74.16000366,70.87000275,71.41999817,72.44999695,5841000,72.44999695,1.029998779,92.86000061,88.25,92.40000153,89.86000061,1893100,89.86000061,-2.540000916
09/11/2020,39.83871078,36.41366196,39.71537018,37.19165039,230153864,37.19165039,-2.523719788,55.11999893,53.88999939,54.77000046,54.04999924," 4,381,300.00 ",54.04999924,-0.720001221,115,98.51000214,114.0199966,104.8000031,14614900,104.8000031,-9.219993591,80.25,75.41999817,77.75,77.73999786,20266800,77.73999786,-0.010002136,101.1999969,89.80000305,94.52999878,90.30999756,6586500,90.30999756,-4.220001221
10/11/2020,38.46299744,36.48956299,38.37760925,36.69829178,80091668,36.69829178,-1.679317474,56.84999847,55.97999954,56.63999939,56.56999969," 5,835,800.00 ",56.56999969,-0.069999695,113.4000015,106.1999969,110,112.7600021,8029100,112.7600021,2.760002136,80.37999725,73.51999664,80,76.05000305,10499400,76.05000305,-3.949996948,85.80999756,76.58999634,85.30000305,78.73999786,6854400,78.73999786,-6.560005188
11/11/2020,38.14041519,35.95825577,36.88804626,36.52751541,58980997,36.52751541,-0.360530853,58.08000183,57.31999969,57.54000092,58.02000046," 4,069,700.00 ",58.02000046,0.479999542,112.5,108.612999,112,109.4499969,3274100,109.4499969,-2.550003052,83.98000336,76.12999725,77.05000305,82.44000244,18576500,82.44000244,5.38999939,88.19999695,80.01000214,80.09999847,85.01000214,3986000,85.01000214,4.910003662
12/11/2020,36.37571335,35.3320694,36.31878662,35.62618637,46767877,35.62618637,-0.69260025,57.36999893,56.47999954,56.81000137,56.84000015," 2,902,900.00 ",56.84000015,0.029998779,107.1289978,100.5,106.8099976,101.6299973,3596500,101.6299973,-5.180000305,87.93000031,83.83000183,85.18000031,87.80999756,21700100,87.80999756,2.629997253,95.37000275,85.29000092,85.76999664,90.87000275,4953400,90.87000275,5.100006104
13/11/2020,36.67931747,35.77798843,35.9297905,36.64136505,40175634,36.64136505,0.711574554,57.41999817,56.75999832,56.86999893,57.38000107," 2,900,500.00 ",57.38000107,0.510002136,108.1999969,103.3700027,104.1200027,106,2997500,106,1.879997253,90.52999878,85.22000122,86.62000275,89.38999939,14121100,89.38999939,2.769996643,98.23999786,91.40000153,93.19000244,96.59999847,3731700,96.59999847,3.409996033
16/11/2020,36.00569153,34.96204758,35.92030334,35.41745758,75530167,35.41745758,-0.502845764,56.77000046,56.06999969,56.49000168,56.29000092," 5,190,500.00 ",56.29000092,-0.200000763,97,87.06999969,96.63999939,91.51999664,11171600,91.51999664,-5.120002747,103.1999969,93.30000305,100.3099976,97.94999695,70853100,97.94999695,-2.36000061,96,84.59999847,95.69999695,90.65000153,6852900,90.65000153,-5.049995422
17/11/2020,36.5,35.81999969,36.49000168,36.04000092,46984500,36.04000092,-0.450000763,55.41999817,54.75,55.11000061,54.95999908," 6,451,500.00 ",54.95999908,-0.150001526,92,86.65000153,89,86.93000031,4057400,86.93000031,-2.069999695,97.80000305,91.59999847,97.23000336,93.15000153,26172000,93.15000153,-4.080001831,94.40000153,88.05999756,89.94999695,92.88999939,2920100,92.88999939,2.940002441
18/11/2020,37.41999817,36.29999924,36.93000031,36.31999969,63442700,36.31999969,-0.61000061,55.34000015,53.95999908,55.33000183,53.99000168," 4,732,300.00 ",53.99000168,-1.340000153,92.45999908,88.26000214,90.80000305,90.44000244,5772600,90.44000244,-0.36000061,94,88.61000061,93.87000275,88.88999939,21823500,88.88999939,-4.980003357,93.48000336,87.26000214,92.30000305,89.91000366,2525200,89.91000366,-2.38999939
19/11/2020,36.63000107,35.86000061,36.59999847,36.18999863,43261800,36.18999863,-0.409999847,54.25,53.66999817,54.25,54.02999878," 6,768,200.00 ",54.02999878,-0.220001221,95.08999634,91.29000092,91.59999847,94.93000031,3400100,94.93000031,3.330001831,94.65000153,89.51100159,90,92.76999664,16002000,92.76999664,2.769996643,90.75,85.66999817,89,86.40000153,3249900,86.40000153,-2.599998474
20/11/2020,37.31000137,36.43999863,36.70000076,36.70000076,60633800,36.70000076,0,55.41999817,54.68000031,54.88000107,55.29999924," 4,306,000.00 ",55.29999924,0.419998169,105.3300018,99.05000305,100,104.0699997,6776800,104.0699997,4.069999695,98.43000031,94.81999969,95,97.61000061,15306300,97.61000061,2.61000061,88.83000183,85.62000275,86.61000061,86.55000305,2557300,86.55000305,-0.059997559
23/11/2020,37.09000015,36.20999908,37.02999878,36.52000046,43673100,36.52000046,-0.509998322,54.70999908,53.33000183,54.52000046,54.70000076," 13,670,600.00 ",54.70000076,0.180000305,109.9800034,104.1999969,109.7300034,106.5,5194200,106.5,-3.230003357,101.7699966,98.62000275,100.7699966,101.0299988,16359600,101.0299988,0.260002136,98.44999695,88,88.98999786,93.98000336,6548300,93.98000336,4.990005493
24/11/2020,36.74000168,36.02000046,36.13000107,36.59999847,42485300,36.59999847,0.469997406,54.29999924,53.52000046,54,53.56999969," 8,341,400.00 ",53.56999969,-0.430000305,103.4300003,97.55999756,100.9199982,101.8700027,3864000,101.8700027,0.950004578,99.88999939,93.54000092,98.40000153,98.55999756,12515300,98.55999756,0.159996033,97.48000336,90.76000214,95.26000214,95.33000183,3099200,95.33000183,0.069999695
25/11/2020,36.56000137,36.24000168,36.52999878,36.52999878,26955800,36.52999878,0,53.09000015,52.29999924,52.34000015,52.59999847," 11,660,900.00 ",52.59999847,0.259998322,106.0599976,99.09999847,100,104.9599991,3007400,104.9599991,4.959999084,109.2900009,98.65000153,99.02999878,109.1800003,25850700,109.1800003,10.15000153,103.8799973,94.66999817,95.31999969,102.5999985,3794700,102.5999985,7.279998779
27/11/2020,37.25999832,36.75,36.77999878,37.22999954,25277000,37.22999954,0.450000763,52.77000046,51.43999863,51.58000183,52.61000061," 14,783,200.00 ",52.61000061,1.029998779,111.1999969,106.0999985,106.4400024,109.9899979,3874600,109.9899979,3.549995422,130.0599976,114.8600006,115.1200027,127.0299988,43438500,127.0299988,11.90999603,132,107,108.0999985,125.6900024,11777400,125.6900024,17.59000397
30/11/2020,38.79999924,37.59999847,37.95000076,38.31000137,65425900,38.31000137,0.36000061,53.41999817,52.52999878,53.29999924,52.93999863," 14,725,200.00 ",52.93999863,-0.36000061,124.9100037,113.5,113.6399994,124.2399979,9934800,124.2399979,10.59999847,153.8699951,141.0500031,144,152.7400055,73203100,152.7400055,8.740005493,147.5,118.5,119.2600021,139.5,16386900,139.5,20.23999786
01/12/2020,40.5,39.00999832,39.40000153,39.40999985,72660800,39.40999985,0.009998322,53.36000061,52.59999847,53.06000137,52.97999954," 13,308,200.00 ",52.97999954,-0.080001831,128.1300049,108,124.5,114.0100021,9634500,114.0100021,-10.48999786,178.5,130.3300018,177.6600037,141.0099945,125552300,141.0099945,-36.65000916,150.5,120,150,123.4700012,12364600,123.4700012,-26.52999878
02/12/2020,41.40999985,40.29999924,40.47000122,40.79999924,84347500,40.79999924,0.329998016,53.59999847,52.83000183,52.88999939,53.38999939," 4,953,700.00 ",53.38999939,0.5,123.5899963,116.4300003,120.8499985,121.0899963,7164700,121.0899963,0.239997864,149.8000031,128.1000061,138.6300049,143,51217300,143,4.369995117,127.8700027,115.5100021,121.0100021,125.4800034,3969300,125.4800034,4.470001221
03/12/2020,41.02999878,39.52000046,40.97999954,40.09000015,68570100,40.09000015,-0.88999939,52.95999908,52.25,52.86999893,52.77999878," 7,917,100.00 ",52.77999878,-0.090000153,121.8000031,115,119.8499985,118.6800003,4264600,118.6800003,-1.169998169,159.1100006,143.0099945,143.5,157.2599945,38656500,157.2599945,13.75999451,132,124.6200027,124.9800034,129.1600037,3234300,129.1600037,4.180000305
04/12/2020,40.45000076,39.88999939,39.88999939,40.34000015,35368100,40.34000015,0.450000763,54.13999939,53.41999817,53.54999924,53.74000168," 4,685,400.00 ",53.74000168,0.190002441,120.75,114.4199982,117.8420029,120,3142600,120,2.157997131,157.8200073,148.5099945,157.5899963,152.5200043,27704800,152.5200043,-5.069992065,130.4900055,125.0400009,129.3699951,126.25,2181800,126.25,-3.119995117
07/12/2020,41.40000153,40.36999893,40.65999985,41.25,48253700,41.25,0.590000153,54.49000168,53.83000183,54.38000107,54.25999832," 6,582,900.00 ",54.25999832,-0.120002747,126.3799973,121,121,125.6999969,4925300,125.6999969,4.699996948,163.9799957,152.9700012,155.0299988,159.5200043,31409800,159.5200043,4.490005493,130.6499939,122.75,126.9000015,123.1200027,3270700,123.1200027,-3.779998779
08/12/2020,42.77000046,41.34999847,41.40000153,42.56000137,87039300,42.56000137,1.159999847,55.06000137,53.61999893,53.66999817,54.72000122," 6,707,600.00 ",54.72000122,1.050003052,129.8999939,126.5,127,128.1100006,4597500,128.1100006,1.11000061,170.5099945,164.3000031,165.75,169.8600006,27738700,169.8600006,4.11000061,125.9100037,117.2600021,124.5999985,120.1200027,3744200,120.1200027,-4.479995728
09/12/2020,43.08000183,41.13000107,43.06999969,41.84999847,86118500,41.84999847,-1.220001221,55.02000046,53.81000137,54.95999908,54.04000092," 7,952,400.00 ",54.04000092,-0.919998169,129.0500031,116.5800018,128.9900055,122.8099976,5265200,122.8099976,-6.180007935,170.8000031,147.1999969,170.1999969,156.5899963,40951700,156.5899963,-13.61000061,123.75,106.1100006,123.6200027,115.2200012,5561800,115.2200012,-8.400001526
10/12/2020,42.22000122,41.45000076,41.81999969,41.72999954,57749200,41.72999954,-0.090000153,54.20000076,53.66999817,53.86000061,53.88999939," 7,566,800.00 ",53.88999939,0.029998779,129.9499969,123.1999969,123.8199997,129.5399933,5381300,129.5399933,5.719993591,159.5,148.0099945,151.1300049,155.6900024,22060000,155.6900024,4.559997559,117,110.1100006,110.3300018,115.0899963,2473300,115.0899963,4.759994507
11/12/2020,42.06999969,40.68999863,41.97000122,41.11999893,60737000,41.11999893,-0.850002289,54.34999847,53.63000107,53.63000107,54.27000046," 3,870,000.00 ",54.27000046,0.63999939,131,124.6399994,130.1000061,127.3000031,4303700,127.3000031,-2.800003052,163.75,155.8899994,159.6999969,156.9299927,22069900,156.9299927,-2.770004272,129.75,118.75,118.75,124.8799973,6060800,124.8799973,6.129997253
14/12/2020,41.65999985,39.06999969,41.61999893,39.20999908,94809700,39.20999908,-2.409999847,51.56999969,49.88999939,50.66999817,50.02999878," 54,898,600.00 ",50.02999878,-0.63999939,127,105.25,126.6289978,108.2699966,10907900,108.2699966,-18.35900116,163.7610016,152.5610046,163.3999939,155.0700073,22467700,155.0700073,-8.329986572,135.4700012,127.4199982,130.1100006,129.6999969,4690300,129.6999969,-0.410003662
15/12/2020,39.18000031,38.20999908,39.06000137,38.70999908,66003300,38.70999908,-0.350002289,50.83000183,50.09000015,50.61000061,50.83000183," 22,345,300.00 ",50.83000183,0.220001221,116.2600021,108.3300018,114.2099991,111.1999969,5711800,111.1999969,-3.010002136,157.2799988,142.4600067,157,147.2200012,36451300,147.2200012,-9.779998779,130.8999939,120.4599991,130.8300018,126.2200012,2727200,126.2200012,-4.61000061
16/12/2020,38.47000122,37.74000168,38.18000031,37.84000015,56515300,37.84000015,-0.340000153,51.81000137,50.81999969,51.79999924,50.93000031," 19,333,500.00 ",50.93000031,-0.869998932,112.8499985,102.3300018,112.2200012,105.7799988,4802600,105.7799988,-6.440002441,141.3339996,134.3099976,137.75,137.0299988,28476300,137.0299988,-0.720001221,122.4599991,113.6100006,121.7200012,120.8799973,4096600,120.8799973,-0.840003967
17/12/2020,38.11999893,37.31000137,37.83000183,38.02999878,52036400,38.02999878,0.199996948,51.36999893,50.54999924,51.25999832,50.79000092," 13,957,200.00 ",50.79000092,-0.469997406,107.5899963,101.6200027,102.6350021,106.4300003,3487800,106.4300003,3.794998169,146.9700012,137.3000031,137.9199982,144,32404500,144,6.080001831,132.6600037,123.6800003,124.4800034,131.75,5070800,131.75,7.269996643
18/12/2020,38.09000015,37.5,37.99000168,37.68000031,60259200,37.68000031,-0.310001373,50.95000076,49.99000168,50.91999817,50.20999908," 25,875,200.00 ",50.20999908,-0.709999084,106.7699966,102.5699997,106.4599991,104.2399979,3108200,104.2399979,-2.220001221,145,135.0599976,141.5099945,140.2299957,33157800,140.2299957,-1.279998779,130.9900055,122.8300018,130.9700012,124.8499985,4237400,124.8499985,-6.120002747
21/12/2020,37.40000153,36.90999985,37.27999878,37.38000107,40891800,37.38000107,0.100002289,49.84000015,49.06000137,49.47999954,49.68000031," 13,007,200.00 ",49.68000031,0.200000763,107.9700012,104.5699997,107.5100021,106.4599991,2611000,106.4599991,-1.050003052,147.2599945,137.7899933,140.8399963,138.3000031,23921000,138.3000031,-2.539993286,130.6799927,123.0199966,125.4700012,124.0599976,2763300,124.0599976,-1.410003662
22/12/2020,37.33000183,36.59999847,37.20999908,36.74000168,33634400,36.74000168,-0.469997406,49.27999878,48.5,49.27000046,48.72999954," 14,221,900.00 ",48.72999954,-0.540000916,107.2099991,95.59999847,107.0699997,100.5599976,5021000,100.5599976,-6.510002136,141.3999939,123,139,125.8799973,36035800,125.8799973,-13.12000275,124.3399963,109,123.9199982,115.3700027,6363600,115.3700027,-8.549995422
23/12/2020,37.65000153,36.88000107,37.00999832,37.43999863,36182000,37.43999863,0.430000305,49.11999893,48.63000107,49.11000061,48.77000046," 11,311,000.00 ",48.77000046,-0.340000153,100.5,95,97.12000275,100.0599976,3414000,100.0599976,2.939994812,132,115,120.0500031,130.3399963,41905000,130.3399963,10.28999329,130,107.0800018,111.8799973,127.6500015,6681400,127.6500015,15.77000427
24/12/2020,37.56999969,37.18000031,37.40000153,37.27000046,14790100,37.27000046,-0.130001068,48.90000153,48.16999817,48.90000153,48.52000046," 4,931,700.00 ",48.52000046,-0.380001068,99.88999939,96.63999939,98.5,96.95999908,1039100,96.95999908,-1.540000916,129.6999969,122.7200012,125.9400024,123.3899994,12720600,123.3899994,-2.550003052,132.2299957,122.0599976,127.5199966,129.3399963,3690600,129.3399963,1.819999695
28/12/2020,37.58000183,36.68000031,37.36000061,36.81999969,26993700,36.81999969,-0.540000916,50.27999878,49.13999939,50.22999954,49.38000107," 15,481,900.00 ",49.38000107,-0.849998474,95.40000153,87.06999969,95,88.11000061,4698900,88.11000061,-6.88999939,122.8799973,111.0500031,120.0400009,111.4000015,31088200,111.4000015,-8.63999939,130,116.5199966,129.25,116.8499985,4840500,116.8499985,-12.40000153
29/12/2020,37.20000076,36.79000092,36.90000153,37.04999924,23152100,37.04999924,0.149997711,50.70000076,49.79000092,50.65999985,49.90000153," 17,308,500.00 ",49.90000153,-0.759998322,89.38999939,83.85299683,84.44999695,88.27999878,3300400,88.27999878,3.830001831,116.25,106.8799973,107.7959976,114.3899994,23718800,114.3899994,6.59400177,121.8700027,113.6900024,117.5100021,120.2699966,2919500,120.2699966,2.759994507
